Slug,Finance Id,Location Id,Location Name,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,Core Industry,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,Starting Mrr,Lifetime Value,FIRST_MRR_MONTH,Practice Management Software,Integrations,ONBOARDING_HANDOFF_DATE,Starting Bundle,End Bundle,Churn or Retain,Churn Month,lifetime in Month,Week 1 Cases,Week 2 Cases,Week 3 Cases,Week 4 Cases,Week 5 Cases,Week 6 Cases,Week 7 Cases,Week 8 Cases,Week 9 Cases,Week 10 Cases,Week 11 Cases,Week 12 Cases,Reason Billing,Reason Phone System,Reason Data Sync,First Usage Report Month,Inbound Sms Count,Outbound Sms Count,Inbound Call Count,Outbound Call Count,FIRST_MISSED_CALL_SMS_COUNT,Manual Messages Sms Count,Automated Sms Sent Count,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,Inbound Sms Count Activated,Outbound Sms Count Activated,Automated Sms Sent Count Activated,Manual Messages Sms Count Activated,Inbound Call Count Activated,Outbound Call Count Activated,BundleType,First Month SWAT Cases,PMS_Group,Reason Billing Flag,Reason Phone System Flag,Reason Data Sync Flag,split,y_true,y_proba,y_pred,threshold_used,p_churn,business_risk_index,rank_by_p,rank_by_bri
s00249547,249547.0,796d6093-92dc-4ca0-807e-efdb3382227b,JEFFREY D COOK,Single,Single,Dental,Dental,Dental,False,False,single,,696.82,9755.48,2024-09-30,Eaglesoft 18,Eaglesoft 18,2024-09-24,Patterson Bundle,Patterson Bundle,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,2.0,25.0,184.0,119.0,12.0,0.0,12.0,True,True,True,0,1,1,0,1,1,other,0.0,EOD pms,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.11075937499999997,1680,1236
s00077009,77009.0,fe66d8a0-a281-49f4-a869-d1fb378eb260,Sellersville Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-29,806.02,13070.86,2024-05-31,opendentallocal,opendentallocal,2024-06-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,6.0,4.0,667.0,533.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2686,1491
s00445440,445440.0,905a5264-e685-4f9c-8f42-d17dfbad06fa,Dumas Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-22,706.79,9480.18,2024-05-31,dentrixg5,dentrixg5,2024-05-28,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,45.0,270.0,672.0,178.0,66.0,0.0,243.0,True,True,True,1,1,1,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3386,3342
s00296328,296328.0,7c6adc31-93ea-4e0f-b955-6ef42e4467a0,"So Good Dental - Fort Lee, NJ",Single,Single,Dental,Dental,Dental,False,False,single,2024-08-21,569.57,8037.975,2024-08-31,opendental,opendental,2024-09-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,6.0,18.0,22.0,1.0,8.0,0.0,8.0,True,True,True,0,1,0,0,1,0,plus bundle,0.0,EOD pms,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.305042213114754,555,576
s00365714,365714.0,cf649db2-9681-417f-8bbe-cee3e967ca24,Children's Dental Ark,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-16,784.82,15042.58,2024-04-30,dentrixg5,dentrixg5,2024-04-16,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,2024-04-01,128.0,1193.0,668.0,359.0,226.0,0.0,1077.0,True,True,True,1,1,1,0,1,1,plus bundle,5.0,EOD pms,1,0,1,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3387,3343
s00274000,274000.0,57a01282-75b9-44cd-9fb5-b5b4430c663a,GREEN EYE ASSOCIATES,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-05-13,686.47,12356.46,2024-05-31,Crystal PM,Crystal PM,2024-06-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-05-01,908.0,2132.0,1202.0,546.0,497.0,0.0,1394.0,True,True,True,1,1,1,0,1,1,plus bundle,2.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2687,2799
s00513217,513217.0,0176f7b0-df82-4877-99e8-359eb8328178,"Kelly A Silva, DDS",Single,Single,Dental,Dental,Dental,False,False,single,2024-04-29,706.79,13570.85,2024-04-30,dentrixg5,dentrixg5,2024-04-29,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,10.0,20.0,226.0,275.0,0.0,0.0,5.0,True,True,True,1,1,0,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3388,3344
s00089003,89003.0,2eab2d99-d214-4fb8-bd95-fc6448c737a1,West Lake Dental Center,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-09,657.49,9862.35,2024-08-31,"dentrixAscend, pattersonfuse","dentrixAscend, pattersonfuse",2024-09-11,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,18.0,53.0,356.0,163.0,0.0,0.0,0.0,True,True,True,1,1,0,0,1,1,plus bundle,7.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2688,2800
s00517719,517719.0,c84f337e-b7ed-43e6-822a-8c3d2b3c4272,Pebble Creek Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-10-18,847.82,11021.66,2024-10-31,Eaglesoft 18,Eaglesoft 18,2024-10-31,Patterson Bundle,Patterson Bundle,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,180.0,1216.0,974.0,529.0,34.0,35.0,1079.0,True,True,True,1,1,1,1,1,1,other,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3389,3345
s00296109,296109.0,916f57ac-eb94-43cb-859e-fb212fd6fdac,Acahti Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-15,556.82,10136.76,2024-05-31,opendental,opendental,2024-07-03,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2024-05-01,22.0,65.0,394.0,174.0,0.0,0.0,0.0,True,True,True,1,1,0,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3390,3346
s00293379,293379.0,38706592-b51b-476e-9949-1ad65e0aa2c4,RMDS- Boulder,Single,Single,Dental,Dental,Periodontic,False,False,single,2024-03-11,658.47,13314.75,2024-03-31,dentrixg5,dentrixg5,2024-03-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,150.0,724.0,836.0,594.0,0.0,0.0,642.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3391,3347
s00241963,241963.0,2c88754b-a8e8-4d15-a23b-1408a480eda3,Holistic Dental Wellness,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-03,408.04,7437.068,2024-05-31,opendental,opendental,2024-05-17,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,443.0,1338.0,560.0,655.0,58.0,35.0,795.0,True,True,True,1,1,1,1,1,1,plus bundle,1.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3392,3348
s00242607,242607.0,474dcbd4-8da0-4a70-bd61-8ead8425feb9,RAMSEY E WILSON DMD,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-23,606.82,11681.58,2024-04-30,dentrixg5,dentrixg5,2024-04-30,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Retain,,19.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-04-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,0,0,0,0,0,plus bundle,4.0,EOD pms,1,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,556,321
s00532496,532496.0,8fbf90fe-12a5-4503-a83b-efbf019d0370,Vermeer Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-26,674.1,13482.0,2024-04-30,opendental,opendental,2024-09-23,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,2024-04-01,0.0,0.0,6.0,3.0,0.0,0.0,0.0,True,True,False,0,0,0,0,0,0,plus bundle,0.0,EOD pms,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,557,322
s00419499,419499.0,c5d475f2-6b9b-43e4-9264-65bde88fd85e,North Dallas Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-25,681.92,13775.2,2024-03-31,dentrixg5,dentrixg5,2024-03-27,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,77.0,190.0,154.0,91.0,22.0,0.0,98.0,True,True,True,1,1,1,0,1,1,plus bundle,8.0,EOD pms,0,0,0,all,0,0.0,0,0.3333333333333333,0.0,0.0,3840,3840
s00557473,557473.0,400a66b7-8caa-4472-810f-3a2de73385be,Cohen's Fashion Optical - 3525 Broadway,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-02-12,577.82,12305.22,2024-02-29,Office Mate,Office Mate,2024-02-21,WeavePlus - Pro,WeavePlus - Pro,Retain,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-02-01,46.0,117.0,1132.0,901.0,76.0,0.0,111.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2689,2801
s00426037,426037.0,13b6c22d-8c55-43c8-ac3a-4ecccc9cc8d3,Magnolia Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-01,434.81,7048.9502,2024-08-31,dentrixg5,dentrixg5,2024-10-17,WeavePlus - Pro,WeavePlus - Pro,Retain,,15.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,0.0,0.0,0.0,26.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.12761479591836733,2690,1079
s00622948,622948.0,a1105ad7-691c-48d8-9025-f8819e0bc98c,Tuscan Ridge Animal Hospital,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-04-30,247.47,6459.08,2024-04-30,shepherd,shepherd,2024-05-13,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,2024-05-01,66.0,96.0,830.0,314.0,0.0,0.0,0.0,False,False,True,1,1,0,0,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1681,1971
s00519611,519611.0,1ab19dbd-2b5c-4e7a-a607-ca270c10f284,Dr Shalini Singh DDS,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-17,479.69,7874.04,2024-07-31,opendental,opendental,2024-07-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,16.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,240.0,612.0,340.0,524.0,140.0,0.0,203.0,True,True,True,1,1,1,0,1,1,plus bundle,8.0,EOD pms,0,0,0,all,0,0.0,0,0.3333333333333333,0.0,0.0,3841,3841
s00407857,407857.0,dee17815-de3c-4343-8c48-1a1f2cc2a44a,Branchburg Preferred Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-08,688.92,12303.96,2024-05-31,dentrixg5,dentrixg5,2024-05-22,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,2024-05-01,25.0,107.0,368.0,302.0,64.0,0.0,64.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3393,3349
s00630029,630029.0,f26acee6-b9ec-462f-9560-38c000de8452,Atlantic Children & Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-24,756.82,12979.94,2024-06-30,dentrixg5,dentrixg5,2024-07-02,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-06-01,0.0,17.0,75.0,256.0,15.0,0.0,16.0,True,True,True,0,1,1,0,1,1,plus bundle,4.0,EOD pms,0,0,1,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.11075937499999997,1682,1237
s00558877,558877.0,c8673f11-7bd2-473b-8d66-e1320f82ef3e,Aloha Veterinary Hospital,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-03-08,438.47,12458.85,2024-03-31,ezyvet,ezyvet,2024-03-13,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,1064.0,1768.0,2528.0,1437.0,915.0,53.0,968.0,False,True,True,1,1,1,1,1,1,core bundle,0.0,Others,0,0,0,all,0,0.16666666666666666,0,0.3333333333333333,0.16666666666666666,0.08138406249999999,1683,1972
s00310866,310866.0,cbe8073b-d78e-4975-8dd2-259f377a551d,Dallas Esthetics,Single,Single,Dental,Dental,Prosthodontic,False,False,single,2024-03-08,686.59,13731.7664,2024-03-31,practiceworks,practiceworks,2024-03-08,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,2024-03-01,270.0,1252.0,778.0,717.0,178.0,0.0,1172.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2691,2802
s00117156,117156.0,bbb7a8ca-0206-461d-9d31-700eba19b4ec,Johnson City Pediatric Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-09,695.92,12617.56,2024-05-31,dentrixg5,dentrixg5,2024-05-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,446.0,1717.0,2129.0,963.0,0.0,0.0,1609.0,True,True,True,1,1,1,0,1,1,plus bundle,6.0,EOD pms,0,0,0,all,0,0.0,0,0.3333333333333333,0.0,0.0,3842,3842
s00419551,419551.0,f7007b0a-5a50-4cf3-9191-970992d2bffa,Rocky Mountain Dental Arts,Single,Single,Dental,Dental,,False,False,single,2024-08-22,681.92,10285.8,2024-08-31,dentrixg5,dentrixg5,2024-09-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,4.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,0.0,EOD pms,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.39590163934426226,558,323
s00441589,441589.0,1cacfc11-e925-4891-b609-260ed93ff70b,Dr. Noel Dorotheo,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-07-25,508.92,11317.72,2024-07-31,dentimax,dentimax,2024-07-26,WeavePlus - Pro,WeavePlus - Pro,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,18.0,68.0,110.0,36.0,46.0,0.0,46.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2692,2803
s00550656,550656.0,719f0be2-b2d8-4b8c-9bca-7b2f23a1d880,Lone Star Eye Associates,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-09-04,681.92,9584.88,2024-09-30,uprise,uprise,2024-09-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,3.0,5.0,2.0,4.0,4.0,0.0,4.0,True,True,True,0,0,0,0,0,0,plus bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.3442622950819672,559,462
s00165756,165756.0,1593abbf-6a2d-44bf-a64f-a3b225f6bdb5,"LAVON FAMILY DENTAL (LAVON, TX)",Single,Single,Dental,Dental,Dental,False,False,single,2024-08-22,579.72,8771.7495,2024-08-31,opendental,opendental,2024-09-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,13.0,79.0,54.0,34.0,6.0,0.0,53.0,True,True,True,1,1,1,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3394,3350
s00240535,240535.0,e2de3919-635b-453e-bb20-3a73947c41a2,"JOSEPH P. HOLMES, DDS",Single,Single,Dental,Dental,Dental,False,False,single,2024-06-10,682.96,11628.5138,2024-06-30,dentrixg5,dentrixg5,2024-06-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,4.0,2.0,392.0,454.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2693,1492
s00224532,224532.0,e0961e76-e912-4b41-b4a6-842d3ee9ea8e,Soda City Smiles,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-08,651.47,12491.93,2024-04-30,Eaglesoft 18,Eaglesoft 18,2024-04-15,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-04-01,216.0,1283.0,534.0,748.0,79.0,0.0,1123.0,True,True,True,1,1,1,0,1,1,plus bundle,2.0,EOD pms,0,0,0,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.011367409539473681,3711,3695
s00236535,236535.0,f9069733-f6e2-45a9-8a9d-b158538af257,"Dr. Michael G. Foust, D.D.S.",Single,Single,Dental,Dental,Dental,False,False,single,2024-03-19,756.82,6336.26,2024-03-31,opendental,opendental,2024-03-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-03-01,157.0,388.0,113.0,151.0,32.0,0.0,138.0,True,True,True,1,1,1,0,1,1,plus bundle,5.0,EOD pms,1,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0639126801658163,2694,2294
s00179316,179316.0,ebea40f4-69ae-4ab0-af1d-c564ca9a2fdd,VERRETT DENTAL CENTER,Single,Single,Dental,Dental,Dental,False,False,single,,880.92,13213.8,2024-08-31,dentrixg5,dentrixg5,2024-09-30,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,171.0,758.0,793.0,570.0,85.0,0.0,629.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,EOD pms,0,0,0,all,0,0.08928571428571429,0,0.3333333333333333,0.08928571428571429,0.0385679966517857,3395,3351
s00629969,629969.0,143f6e61-ef7b-417e-9e87-70bf14df314b,North Berkeley Dental Arts,Single,Single,Dental,Dental,Dental,False,False,single,2024-06-18,756.93,12867.81,2024-06-30,practiceworks,practiceworks,2024-06-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,6.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2024-06-01,97.0,478.0,517.0,478.0,0.0,0.0,401.0,True,True,True,1,1,1,0,1,1,plus bundle,11.0,Others,0,0,1,all,0,0.02631578947368421,0,0.3333333333333333,0.02631578947368421,0.00988470394736842,3712,3757
s00134566,134566.0,7522fe1a-ef6e-49ff-9581-8012a165da41,LEITNER DENTAL ARTS,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-12,727.79,16153.22,2024-01-31,dentrixg5,dentrixg5,2024-01-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-01-01,6.0,2.0,617.0,211.0,0.0,0.0,0.0,True,True,True,0,0,0,0,1,1,plus bundle,1.0,EOD pms,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.0855019132653061,2695,1493
s00622356,622356.0,428a7d70-96b4-4e62-9866-48261b15fb91,Scott Ream Optometry,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-04-23,501.92,9574.58,2024-04-30,Revolution,Revolution,2024-05-08,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,122.0,473.0,165.0,91.0,0.0,0.0,443.0,True,False,False,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2696,2804
s00630238,630238.0,8c5bc6e8-4a16-427c-bc61-bde29b5eb919,Koda Plastic Surgery,Single,Single,Medical,Med-Cosmetic,Plastic Surgery,False,False,single,2024-09-30,507.41,7204.74,2024-09-30,nextechpractice,nextechpractice,2024-10-11,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,113.0,175.0,265.0,170.0,67.0,0.0,67.0,True,True,True,1,1,1,0,1,1,plus bundle,0.0,Others,0,0,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2697,2805
s00541466,541466.0,6ae9ec05-f521-4759-b6dc-3d811730fac9,Sac Kids Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-25,506.81,10274.36,2024-03-31,dentrixg5,dentrixg5,2024-04-15,WeavePlus - Pro,WeavePlus - Pro,Retain,,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,2024-03-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,6.0,EOD pms,0,1,0,all,0,0.1891891891891892,0,0.3333333333333333,0.1891891891891892,0.21756756756756757,1059,859
s00653804,653804.0,3e0387f3-12db-454a-b2d9-4f005a0ac8cb,Specialty Wellness,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-10-30,756.87,9839.31,2024-10-31,advancedmd,advancedmd,2024-12-16,WeavePlus - Ultimate,WeavePlus - Ultimate,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,2024-10-01,0.0,0.0,2.0,6.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,plus bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.3442622950819672,560,463
s00085791,85791.0,a9623554-fc1d-48cc-94a0-49df28cae04c,Nova Vision Center,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-05-17,861.82,17613.36,2024-05-31,Crystal PM,Crystal PM,2024-05-20,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-05-01,241.0,1516.0,811.0,614.0,103.0,0.0,1372.0,True,True,True,1,1,1,0,1,1,plus bundle,3.0,Others,0,1,0,all,0,0.14795918367346939,0,0.3333333333333333,0.14795918367346939,0.05557624362244897,2698,2806
s00629805,629805.0,81bfd082-9ef2-47e1-b51e-d810a90d92d9,Extraordinary Family Healthcare,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,,157.07,2356.05,2024-08-31,eclinicalworks,eclinicalworks,2024-10-01,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-08-01,20.0,31.0,53.0,9.0,0.0,9.0,9.0,False,False,True,1,1,0,0,1,0,core bundle,0.0,Others,0,0,0,all,0,0.3442622950819672,1,0.3333333333333333,0.3442622950819672,0.22413971311475409,561,791
