SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON
s00321860,321860.0,65e59c36-fa9a-4734-9476-0c8194905baf,Mt. Vernon Clinic,Multi,Multi,Medical,Med-Rehab,Primary Care,False,False,databeta-child,2024-03-27,494.47,10060.40000,2024-03-31,Azalea,,2024-07-09,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,2024-03-01,6.0,4.0,2268.0,1634.0,0.0,0.0,0.0,False,True,True,,,,,,
s00326625,326625.0,d3743157-27fb-418d-9562-29083015c178,Nevada Autism Center,Single,Single,Medical,Med-Rehab,Mental Health,False,False,single,2022-07-15,456.82,8090.94000,2024-06-30,Central Reach EMR,,2024-06-18,WeaveCore - Elite,WeaveCore - Elite,Retain,,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2024-06-01,577.0,891.0,94.0,20.0,0.0,0.0,0.0,False,True,True,,,,,,
s00549863,549863.0,3f7fb6c6-32f3-4aa8-885c-c974fb5bd3da,Carter Snell Skin Center - Royal Oak,Multi,Multi,Medical,Med-Cosmetic,Dermatology,False,False,databeta-child,2024-05-06,448.81,8078.53000,2024-05-31,Modernizing Medicine,,2024-05-06,WeavePlus - Pro,WeavePlus - Pro,Retain,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-05-01,835.0,1951.0,958.0,667.0,508.0,0.0,508.0,True,True,True,,,,,,
s00309748,309748.0,01d58edf-8843-42fa-97f1-67fb0e31af6d,MELCHER ORTHODONTICS,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-07-08,411.92,5505.34000,2024-07-31,Wave (formerly OrthoEase),,2024-07-08,WeaveCore - Pro,WeaveCore - Pro,Retain,,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,180.0,351.0,661.0,185.0,184.0,0.0,184.0,False,True,True,,,,,,
s00455244,455244.0,14074d68-1dd8-4dc8-b308-a861457bd50a,Prosthodontic Dental Group,Enterprise,Enterprise,Dental,Dental,Prosthodontic,False,False,databeta-child,2024-01-19,471.82,11442.04000,2024-01-31,Open Dental,,2024-02-23,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2024-01-01,0.0,1.0,768.0,0.0,0.0,0.0,0.0,True,True,False,,,,,,
s00511096,511096.0,1d89aa1b-53aa-46ce-babf-db12a6b7b4d7,Mountain Radiance Medical Spa,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,single,2024-10-17,290.51,3776.63000,2024-10-31,Jane,,2024-10-24,WeaveCore - Pro,WeaveCore - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,42.0,70.0,111.0,34.0,21.0,18.0,39.0,False,True,True,,,,,,
s00610702,610702.0,fcb5dde8-154e-4d2e-8bf9-01a6169e6c9c,VRI - Gonzales,Multi,Multi,Optometry,Optometry,Ophthalmology,False,False,databeta-child,2024-04-30,296.32,1014.08000,2024-04-30,Nextech Practice+,,2024-05-28,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,40.0,767.0,426.0,140.0,0.0,0.0,745.0,True,True,True,,,,,,
s00558150,558150.0,f782338b-82ea-4cd6-8dd4-5ea946fcda3e,Eyedeal Eyecare - Anna,Multi,Multi,Optometry,Optometry,Optometry,False,False,databeta-child,2024-05-24,406.82,7436.76000,2024-05-31,MaximEyes,,2024-05-29,WeavePlus Software Only - Pro,WeavePlus Software Only - Pro,Retain,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,,,,,
s00081265,81265.0,55091214-92e5-40e7-b4e0-9eea60c24646,Nilsen EyeCare: Courthouse,Multi,Multi,Optometry,Optometry,Optometry,False,False,databeta-child,2024-04-29,7.82,20057.58000,2024-04-30,RevolutionEHR,,2024-05-03,,,Retain,,19.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-01,2.0,3.0,335.0,115.0,1.0,0.0,1.0,True,True,True,,,,,,
s00642634,642634.0,ee747e17-5e0f-42e1-b723-e7039696d796,Lash Bar West Inc.,Single,Single,Other,Other,Other,False,False,single,2024-06-28,261.68,4665.67110,2024-06-30,Vagaro,,2024-07-22,WeaveCore - Pro,WeaveCore - Pro,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2024-06-01,30.0,55.0,16.0,5.0,10.0,15.0,25.0,False,True,True,,,,,,
s00563773,563773.0,91ec9e89-277c-483c-96c6-fdb2abd885cd,Puyallup Chiropractic,Single,Single,Medical,Med-Rehab,Chiropractic,False,False,single,2024-03-26,356.82,7307.40000,2024-03-31,Chiro8000,,2024-03-27,WeaveCore - Pro,WeaveCore - Pro,Retain,,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-03-01,4.0,8.0,153.0,22.0,0.0,0.0,0.0,False,True,True,,,,,,
s00539962,539962.0,f2dafa82-82b9-4de1-85a6-d479a6fadf54,Retina Consultants PC - Manchester,Multi,Multi,Optometry,Optometry,Ophthalmology,False,False,databeta-child,2024-03-29,681.93,13762.60000,2024-03-31,Nextech Practice+,,,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,573.0,2515.0,3484.0,3446.0,0.0,0.0,2469.0,True,True,True,,,,,,
s00331790,331790.0,28b98483-72ec-44e8-9dad-e2b07f3bf15a,Barnwell Eye Care,Multi,Mid Market,Optometry,Optometry,Optometry,False,False,databeta-child,2024-10-09,336.82,4378.66000,2024-10-31,OfficeMate Server,,2025-01-13,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,3.0,2.0,323.0,231.0,0.0,0.0,0.0,True,False,True,,,,,,
s00354363,354363.0,3e2fe0d8-0a90-40d9-a5ec-3a5987b0af7c,Keller - Northern Texas Facial & Oral Surgery,Mid Market,Enterprise,Dental,Dental,Oral Surgery,False,False,databeta-child,2024-04-24,662.82,12593.58000,2024-04-30,WinOMS,,2024-05-22,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00085138,85138.0,a6e689c3-2d7e-4eb6-85a2-8c483d097cbe,Pebble Hills Dental Care,Multi,Multi,Dental,Dental,Dental,False,False,databeta-child,2020-06-05,147.12,2795.28000,2024-04-30,Open Dental,,2024-03-05,WeavePlus Software Only - Essentials,WeavePlus Software Only - Essentials,Retain,,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,0.0,0.0,55.0,0.0,0.0,0.0,0.0,True,False,True,,,,,,
s00546367,546367.0,f32cf8ad-ad85-4c41-a6b3-4a8a47a74d6b,Facial Aesthetic Concepts (Aliso Viejo),Multi,Multi,Medical,Med-Cosmetic,Plastic Surgery,False,False,databeta-child,2024-06-26,546.92,10595.69000,2024-06-30,Nextech,,2024-09-19,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,10.0,2.0,607.0,396.0,0.0,0.0,0.0,True,True,True,,,,,,
s00629143,629143.0,1ca1ae15-efd0-4c16-ab1b-da66e9d5a1e1,TN Eyelid Plastic Surgery,Single,Single,Medical,Med-Rehab,Medical - Other,False,False,single,2024-06-11,556.80,8908.44000,2024-06-30,modmed,modmed,2024-06-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,17.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,16.0,1.0,0.0,1.0,2024-06-01,58.0,130.0,26.0,13.0,0.0,0.0,0.0,True,True,True,,,,,,
s00288304,288304.0,2a8bf33d-3993-4672-9da5-b7a8520fba46,Associated Dentists,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-22,861.82,15729.76000,2024-05-31,opendental,opendental,2024-05-24,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,7.0,5.0,4.0,14.0,20.0,0.0,2.0,5.0,2.0,4.0,2.0,3.0,0.0,17.0,0.0,2024-05-01,230.0,680.0,609.0,505.0,58.0,19.0,648.0,True,True,True,,,,,,
s00516812,516812.0,4eab9b09-2abb-4b0f-a4ac-097a061d255a,Bethlehem Smiles,Single,Single,Dental,Dental,Dental,False,False,single,2024-09-24,905.81,13027.34000,2024-09-30,dentrixg5,dentrixg5,2024-11-05,WeavePlus - Elite,WeavePlus - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,201.0,671.0,672.0,411.0,68.0,0.0,532.0,True,True,True,,,,,,
s00127299,127299.0,4bb8333c-6364-40fa-8520-32b67552d3f6,Giggles&Grins Pediatric Dentistry,Single,Single,Dental,Dental,Pediatric Dentistry,False,False,single,2024-01-18,756.82,16813.03000,2024-01-31,dentrixAscend,dentrixAscend,2024-01-26,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-01-01,31.0,90.0,329.0,214.0,66.0,0.0,66.0,True,True,True,,,,,,
s00584388,584388.0,4c195ea4-3c29-40ce-9c73-02cddc89e993,Cynthia L Wallace MD,Single,Single,Other,Other,Primary Care,False,False,single,2024-10-10,461.92,6004.96000,2024-10-31,eclinicalworks,eclinicalworks,2025-01-27,WeaveCore - Elite,WeaveCore - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,292.0,590.0,662.0,427.0,311.0,0.0,311.0,False,True,True,,,,,,
s00588021,588021.0,de81623f-c612-49c7-809c-2fdd38ec0103,Smile bar and aesthetics,Single,Single,Dental,Dental,Dental,False,False,single,2024-05-24,644.47,11714.46000,2024-05-31,dentrixAscend,dentrixAscend,2024-08-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,1.0,0.0,27.0,10.0,0.0,0.0,0.0,True,True,True,,,,,,
s00421075,421075.0,72127a06-b1fe-4b83-8dda-e4a399d6517f,"John C. ""Jack"" Felton DDS Inc.",Single,Single,Dental,Dental,Dental,False,False,single,2024-04-26,681.92,13093.28000,2024-04-30,dentrixg5,dentrixg5,2024-05-03,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,38.0,92.0,0.0,0.0,0.0,0.0,21.0,True,True,True,,,,,,
s00309953,309953.0,13559b99-b1b2-429f-ab7b-aa06115d7bd6,Ocean Plastic Surgery,Single,Single,Medical,Med-Cosmetic,Plastic Surgery,False,False,single,2024-10-28,501.92,6578.96000,2024-10-31,nextech,nextech,2024-10-28,WeavePlus - Pro,WeavePlus - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,23.0,159.0,274.0,155.0,41.0,0.0,133.0,True,True,True,,,,,,
s00238188,238188.0,f1585a41-4bc8-411e-8ea0-f566dbde85bd,Rheumatology  Care Center,Single,Single,Other,Other,Dermatology,False,False,single,2024-01-25,702.92,15618.14000,2024-01-31,modmed,modmed,2024-02-12,WeavePlus - Elite,WeavePlus - Elite,Retain,,22.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-01-01,3.0,5.0,387.0,255.0,0.0,0.0,0.0,True,True,True,,,,,,
s00236668,236668.0,83035173-6a92-44f4-902e-df21faa841a5,Urbana Orthodontics,Single,Single,Dental,Dental,Orthodontic,False,False,single,2024-03-08,601.81,12036.16000,2024-03-31,dolphin,dolphin,2024-03-18,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2024-03-01,16.0,64.0,208.0,93.0,49.0,0.0,49.0,True,True,True,,,,,,
s00643035,643035.0,471cd579-51db-4313-9ff6-731711c8985c,Romas Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-07-05,667.82,10685.12000,2024-07-31,Eaglesoft 18,Eaglesoft 18,2024-09-17,Patterson Bundle,Patterson Bundle,Retain,,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,,,
s00652404,652404.0,8ff19704-b39d-4e10-8248-52f73340a431,Draper Dermatology,Single,Single,Medical,Med-Cosmetic,Dermatology,False,False,single,2024-10-17,687.47,9246.11000,2024-10-31,modmed,modmed,2024-10-28,WeavePlus - Pro,WeavePlus - Pro,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,163.0,423.0,836.0,544.0,0.0,0.0,399.0,True,True,True,,,,,,
s00551147,551147.0,8af1a780-029e-4fc0-a6af-ee4d315a4ed3,Matthew Bellafiore DDS Pc,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-15,7.82,8946.70000,2024-03-31,dentrixg5,dentrixg5,2024-03-21,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-03-01,21.0,30.0,446.0,259.0,0.0,0.0,0.0,True,True,True,,,,,,
s00119975,119975.0,ef427b28-72e9-4542-907c-184f17030630,Tobler Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-08-22,296.12,4668.89660,2024-08-31,dentrixg5,dentrixg5,2024-08-28,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,131.0,356.0,158.0,76.0,0.0,0.0,239.0,True,False,True,,,,,,
s00173783,173783.0,04fbfc88-2f19-4ca8-bd79-0e50fe668972,Brooklyn Periodontics & Implant Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-17,756.82,19179.58000,2024-04-30,opendental,opendental,2024-05-03,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,2024-04-01,2.0,15.0,357.0,111.0,0.0,0.0,0.0,True,True,True,,,,,,
s00398277,398277.0,2b0fecc6-d54a-4775-b934-0179a86772a8,Haymarket Family & Cosmetic Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-11,681.92,13491.28000,2024-04-30,dentrixg5,dentrixg5,2024-04-11,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2024-04-01,245.0,1000.0,745.0,364.0,59.0,65.0,822.0,True,True,True,,,,,,
s00419823,419823.0,fb8af92d-2311-465c-ac7a-666c365e1449,Nazeri Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-18,275.39,5507.78640,2024-03-31,Eaglesoft 18,Eaglesoft 18,2024-03-18,WeavePlus - Essentials,WeavePlus - Essentials,Retain,,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-03-01,116.0,463.0,243.0,263.0,0.0,9.0,309.0,True,False,True,,,,,,
s00588006,588006.0,fdec54e6-d76b-4d06-8000-01d9a55e091b,Caring Smile Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-09-10,267.83,7925.10000,2024-09-30,dentrixg5,dentrixg5,2024-09-13,WeaveCore - Essentials,WeaveCore - Essentials,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,58.0,79.0,534.0,440.0,0.0,0.0,0.0,False,False,True,,,,,,
s00471527,471527.0,508a360c-6f0c-4c98-821d-6153946a605b,"Douglas W. McMillan, DDS PLLC - Tennessee",Multi,Multi,Dental,Dental,Dental,False,False,single,2024-07-16,656.02,9984.32000,2024-07-31,dentrixg5,dentrixg5,2024-07-17,WeavePlus - Elite,WeavePlus - Elite,Retain,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,103.0,327.0,144.0,169.0,37.0,31.0,259.0,True,True,True,,,,,,
s00579856,579856.0,4bd96fb5-530d-484b-9da7-c183fe926045,Sunshine Pediatric and Family Clinic,Single,Single,Medical,Med-Rehab,Primary Care,False,False,single,2024-08-28,640.81,10961.15000,2024-08-31,eclinicalworks,eclinicalworks,2024-10-09,WeaveCore - Elite,WeaveCore - Elite,Retain,,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,10.0,16.0,5.0,78.0,1.0,0.0,1.0,False,True,True,,,,,,
s00625224,625224.0,ba9dfc11-37af-474f-8b3a-a9db777a19c3,St. Augustine Oral & Facial Surgical Center,Single,Single,Dental,Dental,Oral Surgery,False,False,single,2024-10-23,679.47,8833.11000,2024-10-31,winomscloudv2,winomscloudv2,2024-10-31,WeavePlus - Elite,WeavePlus - Elite,Retain,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,4.0,16.0,66.0,42.0,10.0,0.0,10.0,True,True,True,,,,,,
s00222622,222622.0,f114da82-b6f7-4ae6-9014-d5cf71282be7,McKinley Family Dental,Mid Market,Mid Market,Dental,Dental,Dental,False,False,single,2024-03-07,674.10,14810.64000,2024-03-31,pddsdenticon,pddsdenticon,2024-03-14,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,79.0,214.0,707.0,571.0,178.0,0.0,178.0,True,True,False,,,,,,
s00565952,565952.0,d017e63e-82cf-4d0b-a1d7-d4216b1adb2e,Weston Road Animal Hospital,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-03-05,508.92,8486.90000,2024-03-31,shepherd,shepherd,2024-03-05,WeavePlus - Pro,WeavePlus - Pro,Retain,,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,116.0,417.0,1326.0,763.0,45.0,0.0,325.0,True,True,True,,,,,,
s00090743,90743.0,57d41bcf-e313-4c99-99d7-cb1535c4bd67,Falgoust Eye Medical & Surgical,Single,Single,Optometry,Optometry,Optometry,False,False,single,2024-04-30,553.81,10920.34500,2024-04-30,Compulink Opto,Compulink Opto,2024-06-11,WeavePlus - Pro,WeavePlus - Pro,Retain,,19.0,0.0,3.0,1.0,2.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2024-05-01,60.0,243.0,913.0,857.0,0.0,4.0,6.0,True,True,True,,,,,,
s00406246,406246.0,43d35da8-e835-4c6d-9cba-dd7c3710a040,"Holmes and Putney DDS, PA",Single,Single,Dental,Dental,,False,False,single,,723.92,10043.88000,2024-09-30,dentrixg5,dentrixg5,2024-09-13,WeavePlus - Elite,WeavePlus - Elite,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,265.0,500.0,1059.0,1061.0,0.0,0.0,0.0,True,True,True,,,,,,
s00218762,218762.0,4ab2a5d3-cff7-403a-9981-fdcbc8845a9d,BAKER COSMETIC & FAMILY DENTISTRY OF SAFETY HARBOR,Single,Single,Dental,Dental,Dental,False,False,single,2024-04-16,614.02,11787.98000,2024-04-30,dentrixg5,dentrixg5,2024-05-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,56.0,115.0,706.0,706.0,0.0,0.0,50.0,True,True,True,,,,,,
s00334808,334808.0,8906155a-45ff-434a-b84b-73c651629818,Tri-State Oral and Facial Surgery,Mid Market,Enterprise,Dental,Dental,Oral Surgery,False,False,single,2024-07-19,492.82,7885.12000,2024-07-31,winomscloudv2,winomscloudv2,2024-07-25,WeavePlus - Pro,WeavePlus - Pro,Retain,,16.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,204.0,651.0,1014.0,347.0,52.0,0.0,377.0,True,True,True,,,,,,
s00369570,369570.0,d2da3e26-a81a-4dfc-9437-be99cf8d2192,Westridge Animal Center,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,single,2024-08-09,614.51,9293.65000,2024-08-31,cornerstone,cornerstone,2024-09-25,WeavePlus - Elite,WeavePlus - Elite,Retain,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,31.0,106.0,924.0,348.0,59.0,10.0,95.0,True,True,True,,,,,,
s00240494,240494.0,e9a4eea7-577c-4e04-97bc-e13208f55162,SPALLONE FAMILY DENTISTRY & ASSOCIATES,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-22,650.81,14589.09000,2024-03-31,dentrixg5,dentrixg5,2024-04-05,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2024-03-01,1.0,1.0,0.0,2.0,0.0,0.0,0.0,True,True,True,,,,,,
s00443377,443377.0,f195f9e7-04b6-49b7-99e3-927a6182f456,Brightside Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-01-04,546.92,12186.14000,2024-01-31,Eaglesoft 18,Eaglesoft 18,2024-01-12,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Retain,,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,382.0,1259.0,0.0,0.0,0.0,0.0,1102.0,True,False,False,,,,,,
s00557934,557934.0,b187b9a2-247f-411e-a50a-989b681494d4,Impact Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-03-27,580.81,8662.61310,2024-03-31,dentrixg5,dentrixg5,2024-04-09,WeavePlus - Elite,WeavePlus - Elite,Retain,,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,91.0,129.0,119.0,22.0,0.0,0.0,0.0,True,True,True,,,,,,
s00624639,624639.0,402b1d49-5459-4421-9aa2-82c06845be60,"R. Edward Hudgens III, DMD",Single,Single,Dental,Dental,Dental,False,False,single,2024-05-30,707.39,10898.32000,2024-05-31,Eaglesoft 18,Eaglesoft 18,2024-06-06,WeavePlus - Elite,WeavePlus - Elite,Retain,,18.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2024-06-01,352.0,948.0,508.0,347.0,5.0,0.0,780.0,True,True,True,,,,,,
s00245299,245299.0,c4751aa7-c250-4817-a4e3-ab3198e33aa3,Winning Orthodontic Smiles - Walterboro,Multi,Multi,Dental,Dental,Orthodontic,False,False,single,2024-01-10,531.84,11700.48480,2024-01-31,dolphincloud,dolphincloud,2024-01-18,WeavePlus - Pro,WeavePlus - Pro,Retain,,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,54.0,138.0,278.0,140.0,0.0,0.0,106.0,True,True,True,,,,,,
s00323862,323862.0,5bdc60ee-ac39-4a54-a215-de98419301a3,Nashua Family Dental,Single,Single,Dental,Dental,Dental,False,False,single,2024-09-30,507.82,7109.48000,2024-09-30,dentrixg5,dentrixg5,2024-09-30,WeavePlus - Pro,WeavePlus - Pro,Retain,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-10-01,181.0,1376.0,454.0,340.0,165.0,55.0,1347.0,True,True,True,,,,,,
