SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON,reason_segment
s00412084,412084.0,0c86814c-e3e0-4218-a7c2-a25467ac97a7,Hansen Aesthetics,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-03-22,208.97,546.45000,2024-03-31,Orchid,,,WeaveCore Software Only - Essentials,WeaveCore Software Only - Essentials,Churn,2024-05-31,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-03-01,4.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,False,500Ps000009xcSMIAY,Closed Cancelled,2024-04-16,"they have said they want to cancel again. I tried to offer a free credit but mostly they want to cancel due to bulk messaging does not come with the capability of adding attachments, emojis, templates etc. and they said it was the most important features to them.",,,3
s00668927,668927.0,5a39b0af-f0eb-4c0d-add3-749c3309f4b7,Anh T Tran & Associates,Single,Single,Optometry,Optometry,Optometry,False,False,,,389.47,778.94000,2025-03-31,Other (DO NOT SELECT - If it does not exist slack Danny Perry),,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-05-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,1.0,16.0,284.0,138.0,0.0,0.0,0.0,False,True,True,500Ps00000ezGQbIAM,Closed Cancelled,2025-04-21,The customer doesn't feel like she needs the extra features and even if we downgraded her it would be more expensive than her current phone bill.,,,1
s00593789,593789.0,1fdd570c-e155-4bac-b372-e98ee8c4b5a4,Polk Physical Therapy,Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,,2025-07-21,289.64,289.64000,2025-07-31,Prompt Therapy Solutions,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-08-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2025-08-01,13.0,1.0,127.0,65.0,0.0,0.0,0.0,,,,500Ps00000r22gkIAA,Closed Cancelled,2025-08-05,"Office requested to cancel, port back numbers and return phones to their onboarder. AE tried to save the office but could not, asked us to proceed with cancelling the account.",,,3
s00480393,480393.0,de0d7ed8-70d8-4b89-8a5a-451fe01354c0,"Anew YOU Massage & Spa, LLC",Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-03-26,321.92,1609.60000,2024-03-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-04-29,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-08-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,2024-03-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,True,True,500Ps00000F4AzSIAV,Closed Cancelled,2024-07-23,The office is cancelling due to billing issues where her promised free months were not applied correctly. She also feels like the cost is too expensive. I did try to offer lower pricing options and to address the free month situation but she declined.,Service,Billing Issues,3
s00558030,558030.0,94d2d202-e277-4e0b-9975-518660768d6c,Valley Medical,Single,Single,Medical,Med-Rehab,Primary Care,False,False,,2024-01-18,356.82,713.64000,2024-01-31,PracticeFusion,,2024-01-25,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-03-31,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-01-01,216.0,607.0,767.0,335.0,118.0,0.0,118.0,False,True,True,500Ps000006ljO6IAI,Closed Cancelled,2024-02-08,Going to Solution Reach and GoToConnect due to phone quality issues.,Product,Network Compatibility/Call Quality,1
s00454038,454038.0,153bd405-2d70-4667-bc5c-2e672440b8a2,Serenity Med Spa,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2025-01-27,356.82,713.64000,2025-01-31,Aesthetic Record,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-03-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,2025-01-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000bYnLyIAK,Closed Cancelled,2025-03-19,"Office requested to cancel stating that Weave was too complicated for their practice. Onboarder reached out to AE to contact office to try and save. 
AE let me and the onboarder know to proceed with cancelling after office demanded a cancellation again and a full refund. They are billing so their cancel date will be the 25th of March and the onboarder will reach out to the office and let them know.",Other,Not ready to move forward,3
s00132452,132452.0,4506379a-7b2c-4272-9645-91de74caffae,Mynt Dental (Franklin Park),Single,Multi,Dental,Dental,Dental,True,False,,2024-02-08,621.51,621.51000,2024-02-29,Dentrix Ascend,,2024-02-08,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-02-01,67.0,240.0,1563.0,3081.0,30.0,0.0,176.0,True,True,True,500Ps000007Hw8UIAS,Closed Cancelled,2024-02-20,Office needs more call center functioality. Going back to GoToConnect and using Dentrix Ascend or software.,Desired Features/Functionality,Desired Features,2
s00457417,457417.0,86a60001-02b5-454c-80be-be9facfa0a50,Innovative Men's Health - Lynnwood,Multi,Multi,Medical,Med-Rehab,Medical - Other,False,False,databeta-child,,556.82,556.82000,2025-03-31,Dr. Chrono,,,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-04-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-04-01,161.0,617.0,275.0,254.0,0.0,0.0,499.0,True,True,False,500Ps00000eeyyWIAQ,Closed Cancelled,2025-04-17,"Customer is requesting to cancel all their locations due to an ongoing issue with their Bellevue Location.

This location appears to have been RE-sold as an attempt to resolve ongoing technical issues with their Bellevue location.  The customer became very escalated when this ""solution"" did not resolve their issues and threatened legal action.",,,3
s00310434,310434.0,f8ed1029-4383-4762-816b-fe19f4c708f4,"Cochran, Soares, & Associates Pediatric Dentistry - Jacksonville",Single,Multi,Dental,Dental,Dental,False,False,,2025-02-28,372.92,779.73830,2025-02-28,Curve,,2025-03-11,WeavePlus Software Only - Pro,WeavePlus Software Only - Pro,Churn,2025-04-30,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,1400.0,4754.0,5.0,0.0,0.0,0.0,3015.0,True,False,False,500Ps00000ans4AIAQ,Closed Cancelled,2025-03-11,Office is moving back to Solution Reach for software since they offer unlimited bulk texting unlike us ($26/month for both locations they have).  Sales had promised them we could offer unlimited bulk messaging.  They loved our product otherwise.,Desired Features,Desired Features,1
s00564895,564895.0,e34ea5a4-619d-4523-99c9-ca5407605fb9,Revolution Hearing - Wake Forest,Single,Mid Market,Medical,Med-Rehab,Audiology,False,False,,2024-03-07,218.82,1094.10000,2024-03-31,CounselEAR,,2024-03-13,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2024-08-31,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,0.0,1.0,30.0,4.0,0.0,0.0,0.0,False,False,True,500Ps00000F4uxUIAR,Closed Cancelled,2024-07-23,"Discussed with Ryan and Rob a few weeks ago that Ryan wanted to move services due to pricing. Rob and I pitched value, and also spoke to his already incredibly low pricing ($217 Weave Core + Premium). Ryan has spoken to multiple other vendors and he claims they offer ""per user"" pricing. He runs 1-2 users per location, sometimes 3, so is looking at max bill of $20-$60. Submitted for save play pricing to FP&A, but never heard back. Multiple attempts from me and my TL to stir a response, speaking of timing being critical, but we didn't receive anything. Even made a channel with FP&A and directors and key stake holders. Ryan started attempting to port his numbers this same week without the PINS. I offered $149 for phones + missed call, call pop, fax. It was rejected.

Mark, who was on the call with Ryan, Rob and I, was a technical consultant of some sort. It appears he is involved in convincing Ryan to move services, and may be a contributor to this motion. Whether he receives kickbacks from providing his ""own"" solution is unknown, but it seems to be a possibility.

Ryan was also upset about being billed $6k instead of the normal $4k. Investigation showed it was double billing in the same month due to the billing changes at the start of the year.",Pricing,Lower Price,1
s00666651,666651.0,06b8b781-e62c-4f52-acfd-0a966c129248,Wright Hearing Center - Clanton,Single,Multi,Medical,Med-Rehab,Audiology,False,False,,,121.29,518.25330,2025-02-28,Sycle,,2025-03-03,WeaveCore - Essentials,WeaveCore - Essentials,Churn,2025-06-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,0.0,0.0,6.0,6.0,0.0,0.0,0.0,False,False,False,500Ps00000grmrAIAQ,Closed Cancelled,2025-05-09,"calls and emails logged on 560063
Todd- their office manager is the decision maker. I was speaking to Kaisy. She said that it was due to low usage and pricing. They are moving to podium. 
i offered to go over bundles with them but she was not interested. i told her id include the offer in the email I send in case the OM Todd wanted to look it over.",Value,Cost,2
s00669386,669386.0,a03df130-1a58-4087-a0fb-bd7460d9b9d5,Atlanta Eye Associates,Single,Single,Optometry,Optometry,Optometry,False,False,,,806.82,2660.93000,2025-03-31,Eyepegasus,,2025-04-11,WeaveCore - Ultimate,WeaveCore - Ultimate,Churn,2025-07-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,True,500Ps00000lhgwzIAA,Closed Cancelled,2025-06-20,"Office is moving back to DialPad full platform since they are compatible with their remote employee service Hello Rache, and we are not.  They had hired some employees in Peru and the Philippines through that service, and with a VPN, they had concerns accessing the mobile app and answering phone calls.  I explained this was caused by limitations outside the countries we operate.",Product Issues,Product Functionality Issues,1
s00558875,558875.0,95be518e-b8fa-4f8f-9511-71c84ba9d455,2149454086 - Investorade Main,Single,Mid Market,Other,Other,Other,True,False,,2024-02-14,356.82,713.64000,2024-02-29,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-04-30,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,4.0,4.0,2.0,5.0,0.0,0.0,0.0,False,True,True,500Ps000008AeUEIA0,Closed Cancelled,2024-03-08,"This group planned to use 35 different instances of Weave for their single-location business, to allow for sales representatives to have different outbound caller ID numbers and texting numbers. They also planned to solely use the mobile app rather than physical or softphones.
Once their numbers were ported over and they were able to experience the mobile app, they felt it was not a good solution for their business. Their reasoning was:
Calls/texts are intermittent (we have asked for examples of this to help troubleshoot to see if this is an actual programming error or if it is the nature of the mobile app - the office is unwilling to troubleshoot/provide examples & data. All testing and auditing on our end has shown call routing and texting numbers to be set up as expected.
""It's clear this system was designed for medical offices, and it's not really a good fit for sales""
All other reasoning pointed to frustration with issues they experienced, which are now resolved and outlined below
Events that escalated their frustration were few and quickly resolved, but included:
After porting, calls were going straight to voicemail as call groups did not include any devices. They were instructed (at the beginning of the process) to either add the necessary user's mobile apps to the desired call groups before porting, or to send us a list of which users should be included so we could set this up for them, but neither option occurred until they reached out to let me know they weren't receiving calls.
After porting, instruction sets were not updated with the labels for 6 of their numbers that had ported. This was quickly resolved once the error was found due to the report of calls going to the wrong location.
They reported that texts were going to ""all users"" or to the wrong location, or being sent with the wrong number/receiving messages from random numbers, but they were unable to provide specific examples of this. I tested every location that had a ported number set up, and all outbound texts were successful (with the right number) and inbound texts were successfully received to the proper account.
Items we have identified on our end that may have helped the transition go more smoothly:
Porting occurred on the main Weave account as all of their numbers were on the same account with RingCentral, which allowed more opportunity for errors in provision. The numbers had to be manually moved to the proper location on each port day, which is how the instruction sets were missed for a few lines.
We should have followed up on the call groups to confirm devices were included before the port day - including mobile users having logged into the app to create their SIP profile.",,,3
s00099940,99940.0,096af0ea-9edd-4c36-9ec4-c7a2f0c88c9e,El Paso Feet,Single,Single,Medical,Med-Rehab,Podiatry,False,False,,2024-05-17,32.45,32.45000,2024-05-31,NextGen Enterprise - Please ensure,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-06-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,1.0,0.0,5.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000C1vGiIAJ,Closed Cancelled,2024-05-29,"Office is concerned about connecting their phones, which cased a long delay on the account. They don't have ethernet ports, but are not happy that we don't recommend wifi. They requested to cancel after feeling like we didn't recommend or support wifi as he doesn't want to implement wall ports to his office. Offered credits, AE and OB were both unable to save.",,,3
s00557919,557919.0,54c04c36-b4ea-4b3e-bfeb-b2687fda3b3d,Harvest Time Tax,Single,Single,Other,Other,Tax,False,False,,2024-03-14,259.10,1351.34000,2024-03-31,Unknown (DO NOT SELECT UNLESS YOU DO NOT KNOW),,2024-03-22,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-08-31,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,2024-03-01,29.0,56.0,108.0,100.0,29.0,0.0,29.0,False,True,True,500Ps00000Dt6rmIAB,Closed Cancelled,2024-07-02,Customer is wanting to go with Phones.com. Confirmed not happy with missed call texting limited. Offered phones only to attempt save. Declined due to only paying 75 with phones.com.,Pricing,Too Expensive,3
s00647702,647702.0,422ab672-652a-45fe-9607-efd3d109e2be,Peace of Mind Counseling Services,Single,Single,Medical,Med-Rehab,Mental Health,False,False,,2024-08-09,356.83,713.66000,2024-08-31,Therapy Notes,,2024-08-14,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-10-31,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-01,14.0,99.0,123.0,79.0,80.0,9.0,89.0,False,True,True,500Ps00000Guau6IAB,Closed Cancelled,2024-08-27,"Going to Spruce as we oversold them on functionality. We do not integrate they way he was told we do and email, txts ect. do not work.",Desired Features/Functionality,Non-Compatible Integration,3
s00558384,558384.0,6c21e2b0-4cbb-47c3-8250-edcd9040ed72,Ritchie Reiersen Law - Yakima,Single,Multi,Other,Legal,Law,True,False,,2024-02-27,342.92,685.84000,2024-02-29,Microsoft Products,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-04-30,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,0.0,0.0,2.0,2.0,0.0,0.0,0.0,False,True,True,500Ps000008uTPPIA2,Closed Cancelled,2024-03-25,"They stated their intent to cancel. They have been in the process of porting numbers to Weave this week, and in doing so have realized that our product does not offer exactly what they were looking for. They have now initiated the process of porting their numbers back out to their previous provider. 

The features they have mentioned specifically that has caused them to go back to their previous provider are: 

Separate call logs based on inbound phone numbers for users to be able to manage their own missed calls 
Default call system for MacOS (click to call out in Weave when a number is listed somewhere on the device)
Forwarding faxes to an email address
Self-service phone system (departments)
New phone trees
Adjust call routing for specific phone numbers
Adjust call routing for specific extensions
Customize Caller ID",,,3
s00667088,667088.0,8021da34-547d-473c-a916-309dab75351f,Beltone Audiology and Hearing Centers,Single,Multi,Medical,Med-Rehab,Audiology,False,False,databeta-child,,791.87,2375.59500,2025-03-31,Sycle,,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-06-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,40.0,273.0,710.0,393.0,261.0,0.0,261.0,True,True,True,500Ps00000hbUhYIAU,Closed Cancelled,2025-05-16,"We were unable to get their sync with Sycle completed for 10+ Weeks.  The customer grew frustrated waiting for it to complete.  Billing was also triggered before it should have been since this group was mostly software only, they were annual and that added to their frustration.  They were also experiencing some limitations with our software because they were trying to operate  17 locations under 5.",,,3
s00422283,422283.0,24bcc57a-8ae8-4c9a-b373-c326b4d23d2a,Las Vegas Eye Institute,Single,Single,Optometry,Optometry,Optometry,False,False,,2024-05-21,581.80,2909.00000,2024-05-31,EyeMD,,2024-06-06,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-10-31,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2024-05-01,45.0,89.0,312.0,130.0,31.0,0.0,31.0,False,True,True,500Ps00000FkOjSIAV,Closed Cancelled,2024-08-05,Going to cox for phones with the non-integration with EyeMD faxing and things are just more complicated. Not going anywhere for software as EyeMD does all that for them.,Desired Features/Functionality,Non-Compatible Integration,1
s00579889,579889.0,170395d5-3c66-46d3-95ca-e22b97cf8081,Lakeside Spine and Pain / Family Primary Care,Single,Multi,Medical,Med-Rehab,Primary Care,False,False,,2024-12-16,440.92,2204.60000,2024-12-31,eClinicalWorks,,2025-01-23,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-05-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,291.0,596.0,1174.0,105.0,430.0,0.0,430.0,False,True,True,500Ps00000eVm6IIAS,Closed Cancelled,2025-04-15,"calls and emails logged on 537511

the office is under contract with Mango, and doesn't want to pay for 2 services.
app preformance was not great. Lots of dropped calls, and calls that they are unable to answer.
they called support in February nothing was resolved.
they don't like that you cant bring your own phone to weave. there was some back and forth with the BYOD rules and they didn't like that.
in the first 3 months all 5 locations had access to team chat and that went away randomly.
With all of those issues they decided to stay with mango and use their phones since they are under contract with them.",Customer Experience,Support,3
s00609919,609919.0,582d49dc-430c-467b-9733-df5cc808494f,Be Beautiful Aesthetics and Wellness,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-05-29,321.92,643.84000,2024-05-31,Jane,,2024-05-31,WeaveCore - Pro,WeaveCore - Pro,Churn,2024-07-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-05-01,8.0,12.0,2.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000CV57pIAD,Closed Cancelled,2024-06-07,Brianne had a very poor onboarding experience.  Her cell number was ported over to Weave causing her to be without phone service for 2 weeks and causing early termination fees with her carrier.  She also did not have ethernet ports in her office to use phones.  Finally she was never told how to upload her CSV file or use the software.  She is moving back to Verizon for all services.,Service,Dissatisfaction with Onboarding Experience,3
